relative_lateness,prs_score,prs_trend,dispute_rate,response_rate,partial_payment_rate,amount_tier,days_since_last_contact,active_promise_flag,days_until_promised_date,broken_promise_streak,segment,intervention_type,paid_within_N,customer_id,risk_tier,lateness_bucket
-0.0759493670886076,0.4337121212121212,-0.0008436639118457297,0.0,0.0,0.0,0,9999,False,-1,0,Enterprise,none,False,train-0354-non_responsive,near_term,<=0.3
-0.0759493670886076,0.8265503875968991,-0.0006166314305849215,0.0,1.0,0.0,4,9999,False,-1,0,Mid-Market,none,True,train-0172-reliable_always_late,near_term,<=0.3
0.08219178082191782,0.15,-0.004075757575757576,0.0,0.0,0.0,1,6,False,-1,3,SMB,link_resend,False,train-0681-degrading,near_term,<=0.3
-0.04938271604938271,0.5,-1.9729180880970506e-18,0.0,0.0,0.0,0,9999,False,-1,0,Enterprise,none,True,train-0196-non_responsive,near_term,<=0.3
-0.04938271604938271,0.5,-1.9729180880970506e-18,0.0,0.0,0.0,0,9999,False,-1,0,Enterprise,none,True,train-0254-non_responsive,near_term,<=0.3
-0.1,0.5180305203057675,-0.00020394646976225344,0.0,0.0,0.0,0,9999,False,-1,0,Mid-Market,none,True,train-0455-cash_flow_strained_genuine,near_term,<=0.3
-0.1,0.6613116233620844,0.002008986437023728,0.0,0.2,0.0,4,6,False,-1,0,Enterprise,plan_proposal,True,train-0666-cash_flow_strained_genuine,near_term,<=0.3
-0.1,0.625,0.0015909090909090899,0.0,0.0,0.0,0,6,False,-1,0,SMB,channel_escalation,False,train-0146-non_responsive,near_term,<=0.3
0.040540540540540536,0.22499999999999998,-0.0026666666666666687,0.0,0.5,0.0,1,24,False,-1,4,SMB,none,False,train-0428-degrading,near_term,<=0.3
-0.12345679012345678,0.41721884320125135,-0.0012949284758902314,0.0,0.0,0.0,4,12,False,-1,4,SMB,none,False,train-0066-serial_promiser,near_term,<=0.3
-0.12345679012345678,0.4309900920292875,-0.002044207731477935,0.0,0.0,0.0,4,6,False,-1,3,Mid-Market,none,True,train-0511-cash_flow_strained_genuine,near_term,<=0.3
0.040540540540540536,0.5526805471736069,-0.0003701011320202623,0.0,0.0,0.0,4,24,False,-1,0,SMB,none,False,train-0583-degrading,near_term,<=0.3
-0.1875,0.56188831318365,0.001014942167791911,0.0,0.0,0.0,1,12,False,-1,0,SMB,none,True,train-0748-non_responsive,near_term,<=0.3
-0.07228915662650602,0.4933170842439366,-0.003036452267760346,0.0,0.0,0.0,4,18,False,-1,0,Enterprise,plan_proposal,False,train-0249-non_responsive,near_term,<=0.3
-0.14634146341463414,0.48062015503875966,-0.00024665257223396625,0.0,0.0,0.0,2,18,False,-1,0,Mid-Market,plan_proposal,True,train-0314-disputer,near_term,<=0.3
-0.12345679012345678,0.32841880341880336,-0.002183760683760685,0.0,0.0,0.0,4,12,False,-1,3,SMB,link_resend,False,train-0375-degrading,near_term,<=0.3
-0.14634146341463414,0.625,0.0015909090909090899,0.0,0.0,0.0,0,9999,False,-1,0,Mid-Market,none,False,train-0396-non_responsive,near_term,<=0.3
-0.08333333333333333,0.335,-0.0024772727272727294,0.0,0.4,0.0,4,18,False,-1,4,Mid-Market,none,True,train-0108-serial_promiser,near_term,<=0.3
-0.08333333333333333,0.713839333411862,0.003842034946884349,0.0,0.2,0.0,0,12,False,-1,0,Mid-Market,channel_escalation,True,train-0129-serial_promiser,near_term,<=0.3
-0.1686746987951807,0.695212765957447,0.001166344294003871,0.0,0.3333333333333333,0.0,2,6,False,-1,0,Enterprise,none,True,train-0536-reliable_always_late,near_term,<=0.3
-0.1686746987951807,0.7365942028985507,0.0034202898550724655,0.0,0.5,0.0,4,9999,False,-1,0,SMB,none,True,train-0158-disputer,near_term,<=0.3
0.08219178082191782,0.2690024110910187,-0.0038145103841306397,0.0,0.5,0.0,1,12,False,-1,2,SMB,none,False,train-0566-degrading,near_term,<=0.3
-0.1518987341772152,0.3007167915207531,-0.005051483259432843,0.0,0.3333333333333333,0.0,1,18,False,-1,1,Enterprise,none,False,train-0362-degrading,near_term,<=0.3
-0.06097560975609756,0.5,-1.9729180880970506e-18,0.0,0.0,0.0,0,9999,False,-1,0,SMB,link_resend,False,train-0507-non_responsive,near_term,<=0.3
-0.12345679012345678,0.5209573736963203,0.0011506518514537586,0.0,0.0,0.0,4,9999,False,-1,1,Enterprise,none,True,train-0361-disputer,near_term,<=0.3
-0.19047619047619047,0.2206521739130435,-0.0011007905138339935,0.0,0.0,0.0,4,6,False,-1,3,Mid-Market,soft_reminder,True,train-0445-serial_promiser,near_term,<=0.3
-0.19047619047619047,0.5198412698412699,-0.0007020202020202034,0.0,0.0,0.0,4,6,False,-1,0,Enterprise,none,False,train-0141-disputer,near_term,<=0.3
-0.11538461538461539,0.5016443481685703,-0.000933617386945469,0.0,0.0,0.0,3,9999,False,-1,0,SMB,none,True,train-0105-degrading,near_term,<=0.3
-0.2891566265060241,0.7941507311586052,0.0018801002147458875,0.0,1.0,0.0,3,18,False,-1,0,SMB,link_resend,True,train-0743-disputer,near_term,<=0.3
-0.0375,0.53,2.272727272727386e-05,0.0,0.2,0.0,0,12,False,-1,0,SMB,none,False,train-0140-non_responsive,near_term,<=0.3
-0.21176470588235294,0.2472222222222222,-0.00035353535353535375,0.0,0.0,0.0,2,9999,False,-1,2,Mid-Market,link_resend,False,train-0517-serial_promiser,near_term,<=0.3
-0.21176470588235294,0.9249999999999999,0.0003636363636363607,0.0,0.5,0.0,2,18,False,-1,0,Mid-Market,none,True,train-0421-reliable_always_late,near_term,<=0.3
-0.32142857142857145,0.36236263736263735,-0.003039627039627045,0.0,0.0,0.0,3,9999,False,-1,1,SMB,none,True,train-0650-disputer,near_term,<=0.3
-0.21176470588235294,0.625,0.0015909090909090899,0.0,0.0,0.0,4,9999,False,-1,0,SMB,none,False,train-0407-non_responsive,near_term,<=0.3
-0.23255813953488372,0.7859756097560976,-0.00017849223946784883,0.0,0.0,0.0,2,9999,False,-1,0,Mid-Market,none,True,train-0733-non_responsive,near_term,<=0.3
-0.2222222222222222,0.2394574599260172,-0.004134177782759782,0.0,0.3333333333333333,0.0,1,6,False,-1,1,SMB,firm_reminder,False,train-0632-degrading,near_term,<=0.3
-0.23255813953488372,0.625,0.0008636363636363625,0.0,0.0,0.0,4,12,False,-1,0,Mid-Market,plan_proposal,False,train-0677-non_responsive,near_term,<=0.3
-0.25609756097560976,0.8634795057263412,0.0003672644163150499,0.0,0.5,0.0,3,12,False,-1,0,SMB,none,True,train-0075-cash_flow_strained_genuine,near_term,<=0.3
-0.25287356321839083,0.5459525924855826,0.004499281704327011,0.0,0.3333333333333333,0.0,4,18,False,-1,0,Enterprise,soft_reminder,True,train-0357-cash_flow_strained_genuine,near_term,<=0.3
-0.25287356321839083,0.48596977359551774,0.00121342231049145,0.0,0.2,0.0,0,18,False,-1,1,Mid-Market,link_resend,False,train-0073-cash_flow_strained_genuine,near_term,<=0.3
-0.25287356321839083,0.2657407407407407,-0.0024360269360269374,0.0,0.0,0.0,4,12,False,-1,3,SMB,none,False,train-0703-serial_promiser,near_term,<=0.3
-0.07792207792207792,0.2777210884353742,-0.0021623376623376633,0.0,0.5,0.0,4,6,False,-1,1,SMB,none,False,train-0701-degrading,near_term,<=0.3
-0.25287356321839083,0.5424170164119592,0.0025584425018117785,0.0,0.0,0.0,0,9999,False,-1,1,Mid-Market,none,True,train-0230-serial_promiser,near_term,<=0.3
-0.3837209302325581,0.5651867759120315,0.0005937101906905328,0.0,0.0,0.0,0,12,False,-1,0,SMB,none,True,train-0197-reliable_always_late,near_term,<=0.3
-0.32142857142857145,0.3646978021978022,-0.0031698394198394248,0.0,0.25,0.0,3,6,False,-1,1,SMB,none,False,train-0419-degrading,near_term,<=0.3
-0.1348314606741573,0.725,0.0017727272727272715,0.0,0.0,0.0,0,6,False,-1,0,Enterprise,none,False,train-0138-non_responsive,near_term,<=0.3
-0.1348314606741573,0.30500000000000005,-0.0017454545454545455,0.0,0.2,0.0,0,6,False,-1,1,Mid-Market,none,False,train-0185-non_responsive,near_term,<=0.3
-0.1348314606741573,0.30500000000000005,-0.0017272727272727281,0.0,0.2,0.0,4,6,False,-1,1,SMB,none,False,train-0436-non_responsive,near_term,<=0.3
-0.14634146341463414,0.7953252032520326,0.0031526237989652627,0.0,0.3333333333333333,0.0,2,9999,False,-1,0,Enterprise,none,True,train-0011-cash_flow_strained_genuine,near_term,<=0.3
-0.2727272727272727,0.23953900709219858,-0.00034386417365141035,0.0,0.0,0.0,2,9999,False,-1,1,Enterprise,none,True,train-0551-disputer,near_term,<=0.3
-0.2727272727272727,0.375,0.00010606060606060717,0.0,0.6666666666666666,0.0,0,9999,False,-1,1,SMB,link_resend,True,train-0161-cash_flow_strained_genuine,near_term,<=0.3
-0.2727272727272727,0.45,0.00012121212121212155,0.0,0.3333333333333333,0.0,0,9999,False,-1,3,SMB,none,False,train-0482-serial_promiser,near_term,<=0.3
-0.3837209302325581,0.29645936239434356,-0.00274632637306939,0.0,0.0,0.0,1,6,False,-1,1,Mid-Market,link_resend,False,train-0175-degrading,near_term,<=0.3
-0.1348314606741573,0.6775753189337048,0.0028219424866298684,0.0,0.2,0.0,0,9999,False,-1,0,Mid-Market,none,False,train-0271-non_responsive,near_term,<=0.3
-0.14444444444444443,0.6086426267181748,-0.0015119493088099562,0.0,0.4,0.0,4,12,False,-1,0,Enterprise,plan_proposal,False,train-0290-serial_promiser,near_term,<=0.3
-0.29213483146067415,0.4492806865236298,-0.0012427169342389978,0.0,0.5,0.0,0,9999,False,-1,1,SMB,none,True,train-0332-cash_flow_strained_genuine,near_term,<=0.3
-0.25287356321839083,0.47673611111111114,-0.00216729797979798,0.0,0.25,0.0,4,18,False,-1,0,Enterprise,none,True,train-0328-cash_flow_strained_genuine,near_term,<=0.3
-0.025974025974025976,0.6740090066471056,-0.0009685007974481671,0.0,0.25,0.0,2,6,False,-1,0,Enterprise,none,False,train-0348-degrading,near_term,<=0.3
-0.29213483146067415,0.5284420289855072,0.00011671058410188937,0.0,0.25,0.0,4,6,False,-1,0,Enterprise,none,True,train-0091-cash_flow_strained_genuine,near_term,<=0.3
-0.29213483146067415,0.47941603516907877,-0.002790511174118024,0.0,0.5,0.0,0,6,False,-1,2,Enterprise,none,False,train-0542-cash_flow_strained_genuine,near_term,<=0.3
-0.29213483146067415,0.5284090909090908,-0.0008154269972451784,0.0,0.0,0.0,0,12,False,-1,0,Enterprise,none,False,train-0069-non_responsive,near_term,<=0.3
-0.29213483146067415,0.9249999999999999,0.002439393939393942,0.0,0.0,0.0,2,9999,False,-1,0,Mid-Market,none,True,train-0434-cash_flow_strained_genuine,near_term,<=0.3
-0.15384615384615385,0.4681950300389518,0.0005500484024961999,0.0,0.2,0.0,4,6,False,-1,1,SMB,none,False,train-0371-serial_promiser,near_term,<=0.3
-0.3111111111111111,0.257661411680434,-3.298839595940203e-05,0.0,0.0,0.0,4,9999,False,-1,1,SMB,none,True,train-0418-serial_promiser,near_term,<=0.3
-0.1518987341772152,0.19541999239832758,-0.002967381914930376,0.0,0.0,0.0,0,24,False,-1,3,SMB,none,False,train-0573-degrading,near_term,<=0.3
-0.3111111111111111,0.47500000000000003,0.00048484848484848554,0.0,0.5,0.0,2,12,False,-1,1,Enterprise,none,False,train-0724-serial_promiser,near_term,<=0.3
-0.29213483146067415,0.4,0.001212121212121213,0.0,0.0,0.0,2,9999,False,-1,2,Mid-Market,none,False,train-0621-serial_promiser,near_term,<=0.3
-0.47191011235955055,0.4051953868547755,-0.00033867229951185725,0.0,1.0,0.0,1,9999,False,-1,3,Mid-Market,none,True,train-0022-disputer,near_term,<=0.3
-0.3111111111111111,0.6508779996890012,0.0022232957536175916,0.0,0.0,0.0,2,9999,False,-1,0,Mid-Market,none,True,train-0037-serial_promiser,near_term,<=0.3
-0.35294117647058826,0.2493173165288171,-0.0034935371835726307,0.0,0.0,0.0,4,9999,False,-1,2,Enterprise,link_resend,False,train-0231-degrading,near_term,<=0.3
-0.35294117647058826,0.4227149964463398,0.002214857530529171,0.0,0.2,0.0,3,6,False,-1,3,SMB,firm_reminder,False,train-0529-degrading,near_term,<=0.3
-0.47191011235955055,0.9111301630288278,0.004433278509770402,0.0,0.6,0.0,0,12,False,-1,0,Enterprise,firm_reminder,True,train-0609-reliable_always_late,near_term,<=0.3
-0.16304347826086957,0.5,-0.0010909090909090933,0.0,0.0,0.0,0,12,False,-1,0,Mid-Market,none,False,train-0336-non_responsive,near_term,<=0.3
-0.29213483146067415,0.3234042553191489,-0.0035306254029658295,0.0,0.0,0.0,0,9999,False,-1,1,Enterprise,none,False,train-0561-cash_flow_strained_genuine,near_term,<=0.3
-0.29213483146067415,0.4214286405364489,0.003336606049031785,0.0,0.0,0.0,2,12,False,-1,1,Enterprise,none,True,train-0365-disputer,near_term,<=0.3
-0.32967032967032966,0.5007297998607163,-0.0007577899350448897,0.0,0.25,0.0,4,12,False,-1,3,SMB,link_resend,False,train-0475-serial_promiser,near_term,<=0.3
-0.5,0.470405705712827,-0.005021649570854995,0.0,0.0,0.0,4,6,False,-1,0,SMB,none,True,train-0347-cash_flow_strained_genuine,near_term,<=0.3
-0.32142857142857145,0.36781884335503634,-0.0014600834078045872,0.0,0.6666666666666666,0.0,3,6,False,-1,3,SMB,soft_reminder,False,train-0423-degrading,near_term,<=0.3
-0.17204301075268819,0.755,0.0004545454545454535,0.0,0.2,0.0,4,9999,False,-1,0,Mid-Market,none,False,train-0472-non_responsive,near_term,<=0.3
-0.10465116279069768,0.5,-1.9729180880970506e-18,0.0,0.0,0.0,0,9999,False,-1,0,Mid-Market,none,False,train-0738-non_responsive,near_term,<=0.3
-0.34782608695652173,0.6421072866452034,0.00017416884788571364,0.0,0.5,0.0,4,9999,False,-1,0,Mid-Market,none,False,train-0119-cash_flow_strained_genuine,near_term,<=0.3
-0.34782608695652173,0.857638888888889,0.004195286195286197,0.0,1.0,0.0,0,9999,False,-1,0,Enterprise,none,True,train-0170-reliable_always_late,near_term,<=0.3
-0.34782608695652173,0.387037037037037,0.00035914702581369166,0.0,0.5,0.0,2,9999,False,-1,3,SMB,none,False,train-0393-serial_promiser,near_term,<=0.3
0.0,0.2499580632863134,-0.003577882715835444,0.0,0.2,0.0,0,18,False,-1,1,Enterprise,none,False,train-0064-degrading,near_term,<=0.3
-0.5274725274725275,0.2845238095238095,-0.0027864357864357883,0.0,0.5,0.0,0,12,False,-1,5,SMB,none,True,train-0338-serial_promiser,near_term,<=0.3
-0.32142857142857145,0.4,0.0018939393939393957,0.0,0.0,0.0,3,9999,False,-1,1,SMB,none,True,train-0572-disputer,near_term,<=0.3
-0.5,0.5279401650618982,-0.0007719943589957333,0.0,0.0,0.0,1,9999,False,-1,0,SMB,channel_escalation,True,train-0174-non_responsive,near_term,<=0.3
-0.7111111111111111,0.2928339818417639,-0.0027283218911901535,0.0,0.0,0.0,1,9999,False,-1,1,Enterprise,none,True,train-0706-model_citizen,near_term,<=0.3
-0.18085106382978725,0.5,-1.9729180880970506e-18,0.0,0.0,0.0,4,9999,False,-1,0,Enterprise,none,False,train-0467-non_responsive,near_term,<=0.3
-0.18085106382978725,0.725,0.0012272727272727279,0.0,0.0,0.0,0,9999,False,-1,0,Enterprise,none,False,train-0669-non_responsive,near_term,<=0.3
-0.29213483146067415,0.6402461903401375,2.923434752411862e-05,0.0,0.6666666666666666,0.0,2,9999,False,-1,0,SMB,none,True,train-0359-reliable_always_late,near_term,<=0.3
-0.3111111111111111,0.4395502855925787,0.000614718729494874,0.0,0.0,0.0,4,12,False,-1,0,Enterprise,none,True,train-0479-reliable_always_late,near_term,<=0.3
-0.3655913978494624,0.24948979591836734,-0.003520098948670378,0.0,0.0,0.0,4,9999,False,-1,3,SMB,none,True,train-0260-serial_promiser,near_term,<=0.3
-0.3655913978494624,0.36220930232558135,-0.0015179704016913323,0.0,0.0,0.0,0,9999,False,-1,1,SMB,none,True,train-0464-cash_flow_strained_genuine,near_term,<=0.3
-0.3655913978494624,0.3212962962962963,0.00044893378226711555,0.0,0.0,0.0,2,9999,False,-1,1,Mid-Market,none,True,train-0076-disputer,near_term,<=0.3
-0.5543478260869565,0.8340136054421768,0.00388096526489384,0.0,0.0,0.0,4,9999,False,-1,0,Enterprise,none,True,train-0068-cash_flow_strained_genuine,near_term,<=0.3
-0.3829787234042553,0.27499999999999997,-0.0036818181818181837,0.0,0.0,0.0,4,6,False,-1,1,SMB,none,False,train-0313-serial_promiser,near_term,<=0.3
-0.34782608695652173,0.7090737311244762,0.0038746848624444073,0.0,0.0,0.0,2,9999,False,-1,0,Mid-Market,none,True,train-0592-cash_flow_strained_genuine,near_term,<=0.3
-0.3829787234042553,0.7079931972789116,0.002835085549371266,0.0,0.0,0.0,4,9999,False,-1,0,Enterprise,none,False,train-0360-non_responsive,near_term,<=0.3
-0.3829787234042553,0.5603468291195038,-0.002797775316371157,0.0,0.0,0.0,0,12,False,-1,1,Enterprise,none,False,train-0568-disputer,near_term,<=0.3
-0.3829787234042553,0.4257575757575757,0.0007346189164370979,0.0,0.0,0.0,2,9999,False,-1,2,SMB,none,True,train-0680-serial_promiser,near_term,<=0.3
-0.35294117647058826,0.20479138010087117,-0.004711746071443463,0.0,0.0,0.0,3,6,False,-1,2,SMB,none,False,train-0513-degrading,near_term,<=0.3
-0.3829787234042553,0.5968992248062016,0.000530537937514686,0.0,0.0,0.0,2,9999,False,-1,0,Mid-Market,none,True,train-0315-non_responsive,near_term,<=0.3
-0.5274725274725275,0.7547786052418889,0.0004405386171836277,0.0,0.25,0.0,4,6,False,-1,0,Mid-Market,plan_proposal,True,train-0687-disputer,near_term,<=0.3
-0.5806451612903226,0.6219823340269536,0.0027419448014942165,0.0,0.0,0.0,1,6,False,-1,0,Mid-Market,soft_reminder,True,train-0217-serial_promiser,near_term,<=0.3
-0.5581395348837209,0.36222737264962185,-0.003028504267132611,0.0,0.5,0.0,0,9999,False,-1,3,Mid-Market,none,False,train-0449-degrading,near_term,<=0.3
-0.3829787234042553,0.15,-0.005030303030303034,0.0,0.0,0.0,0,9999,False,-1,4,Mid-Market,none,True,train-0498-serial_promiser,near_term,<=0.3
-0.3829787234042553,0.3364183233228862,-0.0034729208745787076,0.0,0.6666666666666666,0.0,4,6,False,-1,4,Mid-Market,soft_reminder,False,train-0453-serial_promiser,near_term,<=0.3
-0.34782608695652173,0.6219512195121951,0.0011825572801182542,0.0,0.0,0.0,2,9999,False,-1,0,Mid-Market,none,True,train-0078-degrading,near_term,<=0.3
-0.4,0.37659574468085105,0.0013488072211476467,0.0,0.5,0.0,2,9999,False,-1,3,SMB,none,True,train-0372-serial_promiser,near_term,<=0.3
-0.35294117647058826,0.2111654570316609,-0.004434598728687955,0.0,0.0,0.0,0,9999,False,-1,1,SMB,none,False,train-0292-degrading,near_term,<=0.3
-0.41379310344827586,0.38238607152480003,-0.005385289034277515,0.0,0.3333333333333333,0.0,4,9999,False,-1,1,Mid-Market,none,False,train-0333-degrading,near_term,<=0.3
-0.6063829787234043,0.616801992115998,0.004669453729496065,0.0,0.0,0.0,3,6,False,-1,0,Enterprise,none,True,train-0015-disputer,near_term,<=0.3
-0.6063829787234043,0.7866935110617421,0.001370967379992653,0.0,0.0,0.0,3,9999,False,-1,0,Mid-Market,none,True,train-0059-reliable_always_late,near_term,<=0.3
-0.6063829787234043,0.7814518055232751,0.0033560910199829904,0.0,1.0,0.0,0,9999,False,-1,0,SMB,none,True,train-0521-disputer,near_term,<=0.3
-0.6063829787234043,0.26335197018104367,-0.0029008293800626074,0.0,0.0,0.0,0,9999,False,-1,1,Mid-Market,none,True,train-0541-serial_promiser,near_term,<=0.3
-0.6063829787234043,0.625,0.0017018671564126122,0.0,0.0,0.0,3,9999,False,-1,0,Mid-Market,none,True,train-0211-non_responsive,near_term,<=0.3
-0.6063829787234043,0.7166159973554396,-0.0016244022845804706,0.0,0.0,0.0,4,9999,False,-1,0,Mid-Market,link_resend,True,train-0255-disputer,near_term,<=0.3
-0.6063829787234043,0.5704284750337383,-0.000296855191592034,0.0,0.0,0.0,1,9999,False,-1,0,Enterprise,none,False,train-0646-non_responsive,near_term,<=0.3
-0.4166666666666667,0.6340909090909091,-0.0018360881542699734,0.0,0.0,0.0,4,9999,False,-1,0,Mid-Market,none,False,train-0599-serial_promiser,near_term,<=0.3
-0.4,0.47500000000000003,0.0004848484848484862,0.0,0.5,0.0,0,9999,False,-1,4,Enterprise,none,False,train-0216-serial_promiser,near_term,<=0.3
-0.631578947368421,0.7188866120218579,0.0011982944196058905,0.0,0.5,0.0,4,9999,False,-1,0,Enterprise,none,True,train-0631-reliable_always_late,near_term,<=0.3
-0.5274725274725275,0.7094398340248963,0.00017378886673492198,0.0,0.0,0.0,4,9999,False,-1,0,Mid-Market,none,True,train-0367-degrading,near_term,<=0.3
-0.25609756097560976,0.5046679655788278,-0.00044058952899673993,0.0,0.0,0.0,3,6,False,-1,0,Enterprise,none,False,train-0273-degrading,near_term,<=0.3
-0.631578947368421,0.7718414867048627,0.0021966447195623058,0.0,1.0,0.0,1,6,False,-1,0,Enterprise,none,False,train-0539-disputer,near_term,<=0.3
-0.631578947368421,0.5920834828720996,-0.0027969675218603674,0.0,0.3333333333333333,0.0,0,6,False,-1,1,Mid-Market,none,False,train-0660-cash_flow_strained_genuine,near_term,<=0.3
-0.21428571428571427,0.30500000000000005,-0.003196969696969699,0.0,0.2,0.0,4,9999,False,-1,1,SMB,none,False,train-0404-non_responsive,near_term,<=0.3
-0.4329896907216495,0.1916666666666666,-0.0018989898989899001,0.0,0.0,0.0,2,9999,False,-1,2,SMB,none,False,train-0021-cash_flow_strained_genuine,near_term,<=0.3
-0.4329896907216495,0.2574685534591195,0.00012545263960358057,0.0,0.25,0.0,4,6,False,-1,3,Enterprise,channel_escalation,False,train-0151-serial_promiser,near_term,<=0.3
-0.32967032967032966,0.5473484848484849,0.00045913682277318565,0.0,0.0,0.0,2,6,False,-1,0,SMB,none,True,train-0437-disputer,near_term,<=0.3
-0.4329896907216495,0.43000000000000005,0.00043939393939394176,0.0,0.2,0.0,4,6,False,-1,5,Enterprise,none,False,train-0330-serial_promiser,near_term,<=0.3
-0.4329896907216495,0.45,-0.000696969696969696,0.0,0.3333333333333333,0.0,0,6,False,-1,3,SMB,none,False,train-0131-serial_promiser,near_term,<=0.3
-0.4329896907216495,0.7920393413194826,0.00014862818938878773,0.0,0.6666666666666666,0.0,4,6,False,-1,0,SMB,plan_proposal,False,train-0721-serial_promiser,near_term,<=0.3
-0.4431818181818182,0.26792071197411005,-0.004418079459644994,0.0,0.0,0.0,3,9999,False,-1,1,Mid-Market,none,False,train-0730-degrading,near_term,<=0.3
-0.8842105263157894,0.6975458304965075,0.002908106323851471,0.0,0.0,0.0,2,9999,False,-1,0,SMB,none,True,train-0235-model_citizen,near_term,<=0.3
